F59,F61,F64,F109,F111,F114,F115,F116,F117,F120,F121,F122,F123,F126,F157,F158,F159,F160,F161,F162,F223,F224,F225,F228,F229,F230,F231,F234,F265,F266,F267,F268,F269,F270,F321,F527,F531,F670,F778,F844,F850,F886,F994,F996,F1102,F1104,F1212,F1320,F1428,F1492,F1498,F1536,F1692,F1926,F1932,F1966,F1968,F2034,F2040,F2074,F2076,F2082,F2122,F2142,F2148,F2182,F2184,F2285,F2481,F2578,F2582,F2678,F2686,F2737,F2779,F2956,F3043,F3502,F3504,F3532,F3534,F3610,F3612,F3640,F3642,F3748,F3750,F3836,F3887,F3894,F3898,F3908,F3913,F3914,F59_isnan,F60_isnan,F61_isnan,F62_isnan,F63_isnan,F64_isnan,F157_isnan,F159_isnan,F160_isnan,F162_isnan,F265_isnan,F267_isnan,F268_isnan,F270_isnan,F364_isnan,F365_isnan,F366_isnan,F367_isnan,F368_isnan,F369_isnan,F466_isnan,F468_isnan,F471_isnan,F568_isnan,F570_isnan,F571_isnan,F573_isnan,F2288_isnan,F2290_isnan,F2291_isnan,F2293_isnan,F2385_isnan,F2386_isnan,F2387_isnan,F2388_isnan,F2389_isnan,F2390_isnan,F2484_isnan,F2486_isnan,F2487_isnan,F2489_isnan,F2581_isnan,F2583_isnan,F2584_isnan,F2586_isnan,F2681_isnan,F2682_isnan,F2683_isnan,F2684_isnan,F2685_isnan,F2686_isnan,F2782_isnan,F2784_isnan,F2785_isnan,F2787_isnan,F2889_isnan,F2891_isnan,F2892_isnan,F2894_isnan,F2997_isnan,F2998_isnan,F2999_isnan,F3000_isnan,F3001_isnan,F3002_isnan,F3103_isnan,F3105_isnan,F3106_isnan,F3108_isnan,F_account_age_days,F_unsupervised_anomaly_score,F_balance_velocity_per_month,F_balance_velocity_per_day,F3886_Savings,F3924
0.63,0.67,0.83,0.51,0.49,0.45,0.51,0.53,0.49,0.45,0.51,0.53,0.49,0.45,0.56,0.64,0.47,0.59,0.62,0.49,0.32,0.32,0.3,0.27,0.32,0.32,0.3,0.27,0.35,0.39,0.31,0.37,0.36,0.41,0.98,1.04,0.86,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.2,0.2,0.0,0.181818182,0.181818182,0.363636364,0.0,0.0,0.0,0.285714286,0.285714286,0.485714286,0.0,0.94,2.75,-0.09,0.01,-0.05,-0.12,-0.09,-0.14,746.0,87.5,5.6,5.6,0.02,0.17,3.4,3.4,0.11,0.11,0.14,0.1,3498187.53,103,35.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,3249,0.061715045162550886,33962.98572815534,1076.6966851338873,1.0,0
0.68,0.69,0.97,0.48,0.48,0.9,0.48,0.47,0.48,0.9,0.48,0.47,0.48,0.9,0.5,0.6,0.48,0.82,0.08,0.9,0.33,0.32,0.33,0.88,0.33,0.32,0.33,0.88,0.34,0.4,0.33,0.8,0.06,0.88,1.43,0.99,2.68,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.685185185,0.685185185,0.87037037,0.685185185,0.731481481,0.731481481,0.898148148,0.731481481,0.0,0.0,0.679144385,0.679144385,0.860962567,0.679144385,1.08,3.49,0.08,0.03,-0.06,-0.12,0.01,0.01,880.0,2026.0,-1.0,-1.0,0.93,3.94,-1.0,-1.0,0.7,3.55,0.74,3.32,273190.86,7,24.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,299,0.038610530943526955,39027.26571428571,913.6818060200668,1.0,0
0.55,0.58,0.51,0.59,0.59,0.92,0.59,0.59,0.59,0.92,0.59,0.59,0.59,0.92,0.6,0.71,0.59,0.84,0.09,0.92,0.31,0.26,0.34,0.47,0.31,0.26,0.34,0.47,0.33,0.29,0.34,0.43,0.01,0.47,0.21,0.86,1.53,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,3.63,-0.02,-0.01,-0.05,-0.12,-0.07,-0.06,506.0,1567.0,-1.0,-1.0,1.09,1.03,-1.0,-1.0,1.12,1.08,1.15,1.2,353805.75,183,45.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,5629,0.052935338594218395,1933.3647540983607,62.85410374844555,0.0,0
0.68,0.79,0.97,0.6,0.56,0.89,0.59,0.65,0.56,0.89,0.59,0.65,0.56,0.89,0.58,0.75,0.56,0.83,0.8,0.89,0.39,0.3,0.44,0.85,0.39,0.3,0.44,0.85,0.39,0.0,0.44,0.34,0.0,0.85,1.44,0.79,2.24,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,2.72,-0.01,0.0,-0.04,-0.12,-0.03,-0.05,914.0,87.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,170918.09,294,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,8996,0.03769256513216185,581.3540476190476,18.99934304135171,1.0,0
0.48,0.59,0.7,0.56,0.65,0.6,0.56,0.56,0.65,0.6,0.56,0.56,0.65,0.6,0.56,0.56,0.52,0.57,0.57,0.62,0.27,0.27,0.35,0.31,0.27,0.27,0.35,0.31,0.27,0.27,0.29,0.29,0.29,0.41,1.06,0.99,1.13,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.769230769,0.769230769,0.769230769,0.769230769,0.722222222,0.722222222,0.722222222,0.722222222,0.0,0.0,0.676470588,0.676470588,0.588235294,0.588235294,1.27,3.6,0.15,-0.01,0.0,-0.12,0.1,0.15,925.0,87.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,142599.26,101,27.0,3,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,3124,0.0673932056937937,1411.8738613861387,45.64637003841229,1.0,0
0.51,0.59,0.7,0.42,0.44,0.44,0.42,0.42,0.45,0.44,0.42,0.42,0.45,0.44,0.42,0.42,0.52,0.44,0.44,0.62,0.21,0.21,0.19,0.22,0.21,0.21,0.19,0.22,0.21,0.21,0.29,0.22,0.22,0.41,1.0,1.01,1.04,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.9,0.55,0.515151515,0.515151515,0.878787879,0.484848485,0.0,0.0,0.573333333,0.573333333,0.893333333,0.533333333,1.1,3.69,0.04,0.0,0.02,-0.12,0.06,0.07,926.0,87.5,13.03,13.03,0.96,2.14,3.96,3.96,1.03,2.28,0.98,2.14,473437.05,18,44.0,3,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,560,0.03722822585047536,26302.058333333334,845.4233035714285,0.0,0
0.47,0.59,0.7,0.49,0.46,0.52,0.49,0.49,0.46,0.52,0.49,0.49,0.46,0.52,0.49,0.49,0.52,0.48,0.48,0.62,0.23,0.23,0.26,0.27,0.23,0.23,0.26,0.27,0.23,0.23,0.29,0.23,0.23,0.41,1.07,1.0,1.17,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.728904847,0.728904847,0.082585278,0.078994614,0.733847637,0.733847637,0.083895853,0.081002893,0.0,0.0,0.755920735,0.755920735,0.110681489,0.105364911,1.02,1.73,0.06,-0.04,-0.34,-0.12,-0.29,-0.3,126.0,261.0,3.53,3.53,0.83,1.8,3.47,3.47,0.85,1.86,0.84,1.79,339734.78,205,43.0,3,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,6285,0.04999522630297715,1657.2428292682928,54.05485759745426,1.0,0
0.48,0.59,0.7,0.45,0.49,0.46,0.45,0.45,0.49,0.46,0.45,0.45,0.49,0.46,0.44,0.44,0.52,0.45,0.45,0.62,0.21,0.21,0.2,0.23,0.21,0.21,0.2,0.23,0.21,0.21,0.29,0.23,0.23,0.41,1.09,1.02,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.71147541,0.71147541,0.080327869,0.075409836,0.722080136,0.722080136,0.081841432,0.078431373,0.0,0.0,0.746774964,0.746774964,0.104634496,0.098423316,0.74,1.69,-0.03,-0.02,0.18,-0.12,0.1,0.15,654.0,853.0,-1.0,-1.0,-0.91,-1.0,-1.0,-1.0,-0.9,-1.0,-0.91,-1.0,600000.0,192,9.0,3,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,5885,0.005859066208682762,3125.0,101.95412064570944,0.0,0
0.51,0.59,0.7,0.45,0.49,0.47,0.45,0.44,0.5,0.47,0.45,0.44,0.5,0.47,0.44,0.44,0.52,0.44,0.44,0.62,0.22,0.22,0.19,0.24,0.22,0.22,0.19,0.24,0.23,0.23,0.29,0.24,0.24,0.41,1.08,1.02,1.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.83,0.02,-0.07,0.19,-0.12,0.1,0.22,441.0,550.0,-1.0,-1.0,-0.86,-1.0,-1.0,-1.0,-0.89,-1.0,-0.9,-1.0,6801989.85,192,9.0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,5885,0.03308694218351471,35427.030468749996,1155.8181563296516,0.0,0
0.5,0.59,0.7,0.51,0.49,0.53,0.51,0.51,0.5,0.53,0.51,0.51,0.5,0.53,0.51,0.51,0.52,0.51,0.51,0.62,0.25,0.25,0.25,0.27,0.25,0.25,0.25,0.27,0.25,0.25,0.29,0.25,0.25,0.41,1.0,1.0,1.05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833333333,0.833333333,0.833333333,0.833333333,0.857142857,0.857142857,0.857142857,0.857142857,0.0,0.0,0.789473684,0.789473684,0.842105263,0.789473684,0.42,2.52,-0.14,0.0,-0.04,-0.12,-0.13,-0.17,633.0,87.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2602002.0,280,63.0,3,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,8611,0.03669969566401321,9292.864285714286,302.17187318546047,1.0,0
0.55,0.59,0.7,0.51,0.44,0.62,0.52,0.55,0.44,0.62,0.52,0.55,0.44,0.62,0.54,0.54,0.52,0.56,0.56,0.62,0.28,0.31,0.22,0.3,0.28,0.31,0.22,0.3,0.3,0.3,0.29,0.25,0.25,0.41,0.94,1.21,1.16,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.605263158,0.605263158,0.828947368,0.605263158,0.569444444,0.569444444,0.784722222,0.5625,0.0,0.0,0.574545455,0.574545455,0.752727273,0.563636364,1.08,3.43,0.1,0.0,0.04,-0.51,-0.04,0.14,2311.0,87.5,-1.0,-1.0,1.03,2.06,-1.0,-1.0,1.11,2.16,1.14,2.17,-416387921.5,21,34.0,3,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712,0.030147951877549706,-19827996.26190476,-584814.4964887641,1.0,0
0.57,0.59,0.7,0.83,0.52,0.65,0.84,0.86,0.56,0.65,0.84,0.86,0.56,0.65,0.94,0.94,0.52,0.91,0.91,0.62,0.48,0.49,0.28,0.37,0.48,0.49,0.28,0.37,0.53,0.53,0.29,0.49,0.49,0.41,1.01,1.14,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.846153846,0.846153846,0.923076923,0.769230769,0.777777778,0.777777778,0.833333333,0.722222222,0.0,0.0,0.736842105,0.736842105,0.842105263,0.684210526,2.5,8.22,-0.02,0.01,0.02,-0.12,-0.03,-0.01,601.0,87.5,-1.0,-1.0,0.96,1.46,-1.0,-1.0,1.05,0.74,1.18,1.39,40019.92,205,26.0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,6328,0.0429715967894318,195.2191219512195,6.32426042983565,0.0,0
0.75,0.59,0.7,0.4,0.42,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.43,0.43,0.52,0.54,0.54,0.62,0.22,0.24,0.19,0.16,0.22,0.24,0.19,0.16,0.32,0.32,0.29,0.39,0.39,0.41,0.57,1.13,0.77,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.94,0.94,0.9,0.9,0.948051948,0.948051948,0.922077922,0.922077922,0.012987013,0.0,0.942857143,0.942857143,0.935714286,0.928571429,1.02,3.42,0.06,0.0,-0.02,-0.12,0.04,0.04,794.0,87.5,-1.0,-1.0,-0.4,-1.0,-1.0,-1.0,-0.45,-1.0,-0.49,-1.0,87409951.93,146,39.0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,4501,0.060419233106613346,598698.300890411,19420.118180404355,1.0,0
0.9,0.59,0.7,0.88,0.61,0.68,0.89,0.91,0.63,0.68,0.89,0.91,0.63,0.68,0.96,0.96,0.52,0.95,0.95,0.62,0.77,0.8,0.47,0.56,0.77,0.8,0.47,0.56,0.86,0.86,0.29,0.83,0.83,0.41,0.99,1.19,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.456410256,0.456410256,0.364102564,0.0,0.387301587,0.387301587,0.406349206,0.0,0.203174603,0.0,0.369186047,0.369186047,0.422965116,0.0,1.05,2.94,-0.06,0.03,0.11,0.09,0.07,0.04,333.0,576.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55038.97,130,28.0,3,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3968,0.033710723877618864,423.37669230769234,13.870708165322581,1.0,0
0.45,0.59,0.7,0.46,0.43,0.37,0.45,0.46,0.41,0.37,0.45,0.46,0.41,0.37,0.47,0.47,0.52,0.47,0.47,0.62,0.2,0.2,0.07,0.11,0.2,0.2,0.07,0.11,0.21,0.21,0.29,0.2,0.2,0.41,0.77,1.05,0.56,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.0,0.0,0.642857143,0.642857143,0.0,0.0,0.023809524,0.016129032,0.596774194,0.596774194,0.0,0.0,0.25,1.44,-0.47,-0.01,-0.04,-0.11,-0.46,-0.49,95.0,87.5,-1.0,-1.0,0.48,3.14,-1.0,-1.0,0.52,3.13,0.36,2.5,31818309.29,111,29.0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3388,0.06431140311311984,286651.43504504504,9391.472635773318,1.0,0
0.45,0.59,0.7,0.47,0.53,0.51,0.47,0.47,0.53,0.51,0.47,0.47,0.53,0.51,0.47,0.47,0.52,0.46,0.46,0.62,0.21,0.21,0.24,0.26,0.21,0.21,0.24,0.26,0.21,0.21,0.29,0.22,0.22,0.41,1.1,1.0,1.22,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.933333333,0.933333333,0.940594059,0.940594059,0.910891089,0.891089109,0.0,0.0,0.916666667,0.916666667,0.888888889,0.87037037,0.38,1.49,-0.1,0.91,-0.12,-0.27,-0.48,-0.18,24.0,38.0,-1.0,-1.0,-0.88,-1.0,-1.0,-1.0,-0.87,-1.0,-0.82,-1.0,104528.79,38,34.0,3,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1261,0.062474078023739554,2750.757631578947,82.8935685963521,1.0,0
0.51,0.59,0.7,0.44,0.45,0.45,0.44,0.44,0.45,0.45,0.44,0.44,0.45,0.45,0.44,0.44,0.52,0.45,0.45,0.62,0.22,0.22,0.23,0.21,0.22,0.22,0.23,0.21,0.22,0.22,0.29,0.23,0.23,0.41,0.97,1.0,0.96,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.38,1.49,-0.1,-0.22,-0.12,-0.29,0.53,-0.18,17.0,34.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1506319.2,1,44.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0.06972847482725053,1506319.2,23909.82857142857,1.0,0
0.5,0.59,0.7,0.46,0.45,0.44,0.46,0.46,0.45,0.44,0.46,0.46,0.45,0.44,0.46,0.46,0.52,0.46,0.46,0.62,0.23,0.23,0.18,0.2,0.23,0.23,0.18,0.2,0.23,0.23,0.29,0.23,0.23,0.41,0.94,1.01,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.432565789,0.432565789,0.039473684,0.0,0.467685076,0.467685076,0.034077556,0.0,0.003525264,0.000569801,0.547008547,0.547008547,0.04045584,0.0,0.7,1.18,-0.28,0.27,-0.11,-0.08,-0.29,-0.36,70.0,87.5,-1.0,-1.0,-0.78,-1.0,-1.0,-1.0,-0.73,-1.0,-0.69,-1.0,1643847.35,192,59.0,3,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5878,0.02130524376337678,8561.704947916667,279.66099863899285,1.0,0
0.61,0.59,0.7,0.39,0.45,0.4,0.39,0.38,0.44,0.4,0.39,0.38,0.44,0.4,0.38,0.38,0.52,0.4,0.4,0.62,0.24,0.23,0.29,0.28,0.24,0.23,0.29,0.28,0.23,0.23,0.29,0.25,0.25,0.41,1.11,0.99,1.21,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.416289593,0.416289593,0.040723982,0.0,0.521335807,0.521335807,0.044526902,0.0,0.011131725,0.0,0.608343711,0.608343711,0.03860523,0.0,0.38,1.49,-0.1,0.0,-0.12,-0.12,-0.5,-0.18,0.0,1.0,-1.0,-1.0,-0.79,-1.0,-1.0,-1.0,-0.72,-1.0,-0.69,-1.0,9647.75,78,36.0,3,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2395,-0.001270327082914413,123.68910256410257,4.028288100208768,1.0,0
0.38,0.27,0.35,0.36,0.36,0.39,0.36,0.37,0.36,0.39,0.36,0.37,0.36,0.39,0.37,0.37,0.47,0.35,0.33,0.5,0.14,0.14,0.13,0.17,0.14,0.14,0.13,0.17,0.14,0.14,0.13,0.17,0.16,0.18,1.16,1.0,1.22,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.71875,0.71875,0.9375,0.71875,0.76119403,0.76119403,0.925373134,0.76119403,0.0,0.006097561,0.817073171,0.817073171,0.945121951,0.81097561,0.38,1.49,-0.1,0.0,-0.12,-0.66,-0.81,-0.18,64.0,87.5,-1.0,-1.0,0.3,0.81,1.24,1.24,0.26,0.69,0.23,0.61,6891236.57,267,61.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8206,0.03893529189988798,25809.87479400749,839.7802303192786,1.0,0
0.5,0.59,0.7,0.53,0.48,0.86,0.53,0.57,0.48,0.86,0.53,0.57,0.48,0.86,0.55,0.55,0.52,0.57,0.57,0.62,0.28,0.27,0.3,0.81,0.28,0.27,0.3,0.81,0.27,0.27,0.29,0.33,0.33,0.41,1.67,0.99,3.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.823529412,0.823529412,0.911764706,0.823529412,0.8375,0.8375,0.9125,0.8375,0.0,0.0,0.832369942,0.832369942,0.924855491,0.832369942,0.82,3.69,-0.04,0.06,0.27,-0.12,0.24,0.22,611.0,1239.0,-1.0,-1.0,0.43,-0.45,-1.0,-1.0,0.4,-0.51,0.38,-0.53,860202.56,86,32.0,3,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,2659,0.0602398042476307,10002.35534883721,323.5060398646108,0.0,0
0.51,0.53,0.7,0.62,0.74,0.81,0.62,0.49,0.76,0.81,0.62,0.49,0.76,0.81,0.76,0.61,0.83,0.8,0.79,0.81,0.32,0.21,0.42,0.53,0.32,0.21,0.42,0.53,0.39,0.28,0.44,0.49,0.27,0.57,1.4,0.67,1.66,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.386363636,0.386363636,0.310606061,0.0,0.319148936,0.319148936,0.272340426,0.0,0.0,0.041407867,0.31884058,0.31884058,0.281573499,0.0,1.68,2.93,0.17,0.0,-0.2,-0.12,-0.09,-0.06,276.0,505.0,-1.0,-1.0,0.93,4.03,7.83,7.83,0.87,4.02,0.91,3.87,29072714.9,0,75.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,63,0.038896571513588274,29072714.9,461471.6650793651,0.0,0
0.4,0.7,0.88,0.62,0.59,0.89,0.62,0.64,0.59,0.89,0.62,0.64,0.59,0.89,0.59,0.59,0.59,0.82,0.66,0.89,0.31,0.23,0.41,0.78,0.31,0.23,0.41,0.78,0.24,0.06,0.41,0.58,0.06,0.78,1.63,0.78,2.68,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.222222222,0.222222222,0.3125,0.0,0.26459144,0.26459144,0.280155642,0.0,0.0,0.054187192,0.312807882,0.312807882,0.253694581,0.0,0.33,3.0,-0.14,-0.35,0.3,0.05,0.12,0.12,81.0,87.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,125745.12,267,53.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8240,0.06765683239858972,470.9555056179775,15.260330097087378,1.0,0
